datetime,COL,NG,NUC,OIL,OTH,SUN,WAT,MWh,carbon_footprint,carbon_per_MWh
2019-07-09 18:00:00+00:00,3091,26411,3824,0,2582,1136,24,37068,14025823.129251702,378.3808980590186
2019-07-09 19:00:00+00:00,2984,27233,3826,0,2562,939,24,37568,14256848.07256236,379.49446530457726
2019-07-09 20:00:00+00:00,2927,27556,3821,0,2539,653,24,37520,14332503.401360543,381.99635931131513
2019-07-09 21:00:00+00:00,2784,27171,3823,0,2551,583,24,36936,14028993.197278911,379.81896245611085
2019-07-09 22:00:00+00:00,2655,26654,3822,0,2523,334,36,36024,13685165.532879818,379.8902268731906
2019-07-09 23:00:00+00:00,2564,25960,3821,0,2555,200,24,35124,13306721.088435376,378.8498203062116
2019-07-10 00:00:00+00:00,2535,24860,3823,0,2595,71,24,33908,12823424.03628118,378.182848775545
2019-07-10 01:00:00+00:00,2414,24363,3824,0,2540,0,24,33165,12495941.0430839,376.7809752173647
2019-07-10 02:00:00+00:00,2351,23187,3820,0,2382,-1,23,31762,11946893.424036281,376.13794547057114
2019-07-10 03:00:00+00:00,2368,20948,3822,0,2117,0,24,29279,11040054.421768706,377.0639168608459
2019-07-10 04:00:00+00:00,2116,18954,3823,0,2048,0,23,26964,9962276.64399093,369.4658301435592
2019-07-10 05:00:00+00:00,1817,17263,3829,0,1964,0,24,24897,8962013.605442176,359.96359422589774
2019-07-10 06:00:00+00:00,1407,16076,3828,0,1900,0,24,23235,8057492.063492063,346.7825290936976
2019-07-10 07:00:00+00:00,1139,15198,3827,0,1907,0,24,22095,7424104.308390022,336.0083416334022
2019-07-10 08:00:00+00:00,1013,14584,3833,0,1882,0,23,21335,7043278.911564626,330.1279077367999
2019-07-10 09:00:00+00:00,1007,14522,3827,0,1893,-1,24,21272,7011623.582766441,329.6175057712693
2019-07-10 10:00:00+00:00,1095,15196,3832,0,1927,0,24,22074,7378780.045351475,334.2747143857694
2019-07-10 11:00:00+00:00,1449,16222,3835,0,1939,0,27,23472,8160222.222222222,347.65772930394604
2019-07-10 12:00:00+00:00,1673,17127,3834,0,1932,116,27,24709,8760253.968253968,354.53696904989954
2019-07-10 13:00:00+00:00,1765,18981,3832,0,2102,378,27,27085,9618439.909297053,355.1205430790863
2019-07-10 14:00:00+00:00,1849,21079,3825,0,2310,762,27,29852,10569233.560090702,354.0544539759715
2019-07-10 15:00:00+00:00,1921,23418,3827,0,2493,1038,25,32722,11607351.473922903,354.7262231502629
2019-07-10 16:00:00+00:00,1546,25776,3826,0,2503,1222,27,34900,12201242.630385485,349.6058060282374
2019-07-10 17:00:00+00:00,2567,27636,3821,0,2504,1228,27,37783,14001437.641723357,370.57506396324686
2019-07-10 18:00:00+00:00,2156,28794,3821,0,2541,1125,27,38464,14063682.539682541,365.63234556163013
2019-07-10 19:00:00+00:00,2166,29897,3822,0,2538,1074,25,39522,14529002.267573696,367.61809289949133
2019-07-10 20:00:00+00:00,2170,30375,3812,0,2556,1073,24,40010,14730317.460317459,368.16589503417794
2019-07-10 21:00:00+00:00,2355,30474,3807,0,2565,863,24,40088,14958272.108843535,373.13590373287605
2019-07-10 22:00:00+00:00,2502,30046,3811,0,2577,676,38,39650,14930303.854875283,376.55243013556833
2019-07-10 23:00:00+00:00,2469,29148,3813,0,2551,407,24,38412,14526326.530612245,378.1715747842405
2019-07-11 00:00:00+00:00,2543,27790,3807,0,2549,139,24,36852,14040721.088435374,381.0029601767984
2019-07-11 01:00:00+00:00,2591,26872,3811,0,2481,2,24,35781,13710408.163265307,383.17565644518896
2019-07-11 02:00:00+00:00,2540,25260,3808,0,2337,0,24,33969,12993560.09070295,382.5122932880847
2019-07-11 03:00:00+00:00,2372,22736,3808,0,2134,0,26,31076,11782004.535147393,379.1351697498839
2019-07-11 04:00:00+00:00,2162,20166,3812,0,2016,0,26,28182,10508988.662131518,372.8971919002029
2019-07-11 05:00:00+00:00,1725,18394,3817,0,1934,0,27,25897,9335732.426303854,360.494745580718
2019-07-11 06:00:00+00:00,1415,17046,3821,0,1918,0,27,24227,8465900.22675737,349.44071600930243
2019-07-11 07:00:00+00:00,1233,15892,3820,0,1917,0,27,22889,7805582.766439909,341.0189508689724
2019-07-11 08:00:00+00:00,1209,15127,3822,0,1900,0,27,22085,7465596.371882086,338.0392289736059
2019-07-11 09:00:00+00:00,1187,14955,3820,0,1905,0,26,21893,7372362.811791384,336.7452067688934
2019-07-11 10:00:00+00:00,1256,15450,3824,0,1927,0,27,22484,7646430.839002267,340.0832075699283
2019-07-11 11:00:00+00:00,1549,16524,3820,0,1948,1,26,23868,8385990.929705215,351.3487066241501
2019-07-11 12:00:00+00:00,1909,17519,3822,0,2039,136,27,25452,9160707.482993197,359.9209289247681
2019-07-11 13:00:00+00:00,2084,19381,3821,0,2268,512,27,28093,10106136.054421768,359.7385845022521
2019-07-11 14:00:00+00:00,2289,21690,3818,15,2441,913,26,31192,11280870.748299321,361.6591032411939
2019-07-11 15:00:00+00:00,2447,23914,3818,60,2256,1103,28,33626,12401972.789115647,368.820935856648
2019-07-11 16:00:00+00:00,2635,25187,3821,29,2309,1157,28,35166,13087523.80952381,372.16413039651394
2019-07-11 17:00:00+00:00,2950,26284,3819,0,2282,1127,27,36489,13830811.791383222,379.0405818570863
2019-07-11 18:00:00+00:00,2972,27762,3813,0,2270,1007,28,37852,14463029.47845805,382.0941952461706
2019-07-11 19:00:00+00:00,2990,28332,3817,0,2291,840,28,38298,14716471.655328799,384.2621456819886
2019-07-11 20:00:00+00:00,3045,28122,3809,0,2269,802,27,38074,14685428.571428573,385.70753194906166
2019-07-11 21:00:00+00:00,3023,27738,3807,0,2236,828,28,37660,14504702.947845805,385.14877716000547
2019-07-11 22:00:00+00:00,3009,27586,3810,0,2184,551,37,37177,14427814.058956916,388.0844086116931
2019-07-11 23:00:00+00:00,2598,26861,3808,0,2189,284,27,35767,13712947.84580499,383.3966462327002
2019-07-12 00:00:00+00:00,2175,25670,3810,0,2205,101,26,33987,12793628.117913831,376.4271079505055
2019-07-12 01:00:00+00:00,2099,24955,3805,0,2237,8,28,33132,12421687.074829932,374.91509944554906
2019-07-12 02:00:00+00:00,2116,23927,3810,0,2163,-1,28,32043,12014625.850340135,374.95321444122385
2019-07-12 03:00:00+00:00,2054,21993,3809,0,2038,0,28,29922,11153764.172335602,372.7613185059689
2019-07-12 04:00:00+00:00,1909,19900,3814,0,1973,0,27,27623,10143342.403628118,367.20640059472606
2019-07-12 05:00:00+00:00,1634,18126,3813,0,1908,0,28,25509,9133097.505668934,358.0343214421943
2019-07-12 06:00:00+00:00,1482,16458,3818,0,1893,0,28,23679,8290993.197278911,350.1411882798645
2019-07-12 07:00:00+00:00,1353,15158,3814,0,1898,0,27,22250,7624022.675736961,342.6527045275039
2019-07-12 08:00:00+00:00,1328,14389,3819,0,1884,0,27,21447,7281374.149659864,339.50548559984446
2019-07-12 09:00:00+00:00,1327,14077,3819,0,1845,0,28,21096,7151600.907029477,339.00269752699455
2019-07-12 10:00:00+00:00,1402,14454,3823,0,1859,0,27,21565,7383038.548752835,342.36209361246625
2019-07-12 11:00:00+00:00,1672,15231,3820,0,1885,3,28,22639,7976766.439909297,352.3462361371658
2019-07-12 12:00:00+00:00,2010,16049,3818,0,1817,113,27,23834,8656185.941043084,363.18645384925253
2019-07-12 13:00:00+00:00,2120,17464,3827,0,1946,372,27,25756,9351401.360544218,363.0766175083172
2019-07-12 14:00:00+00:00,2224,19087,3822,0,2142,631,28,27934,10126390.022675738,362.5112773922724
2019-07-12 15:00:00+00:00,2335,20702,3823,0,2275,874,27,30036,10905156.462585034,363.06953198112376
2019-07-12 16:00:00+00:00,2401,22857,3825,0,2317,1069,26,32495,11861269.841269841,365.01830562455274
2019-07-12 17:00:00+00:00,2472,24848,3822,0,2315,1086,27,34570,12754757.369614512,368.95450881152766
2019-07-12 18:00:00+00:00,2605,26483,3823,0,2308,1061,24,36304,13564027.210884353,373.6234908242715
2019-07-12 19:00:00+00:00,2645,27464,3819,0,2345,1153,22,37448,14009337.868480727,374.10109668021596
2019-07-12 20:00:00+00:00,2613,28163,3820,0,2357,956,23,37932,14265451.247165533,376.0795963082762
2019-07-12 21:00:00+00:00,2603,28229,3818,0,2362,712,25,37749,14282575.963718819,378.35640583111655
2019-07-12 22:00:00+00:00,2559,27538,3819,0,2363,602,36,36917,13952902.494331066,377.9533140377351
2019-07-12 23:00:00+00:00,2513,26215,3821,0,2202,219,25,34995,13360380.952380951,381.7797100266024
2019-07-13 00:00:00+00:00,2388,24901,3819,0,2181,46,26,33361,12691678.004535146,380.4345794351232
2019-07-13 01:00:00+00:00,2308,23607,3819,0,2102,2,25,31863,12076739.229024943,379.0207836369753
2019-07-13 02:00:00+00:00,2215,22583,3818,0,2065,0,25,30706,11560081.632653063,376.47631188214234
2019-07-13 03:00:00+00:00,2238,20936,3822,0,1808,0,25,28829,10903628.117913831,378.2173546745926
2019-07-13 04:00:00+00:00,2145,19155,3822,0,1498,0,25,26645,10074557.823129252,378.1031271581629
2019-07-13 05:00:00+00:00,1886,17725,3822,0,1361,0,25,24819,9222462.585034013,371.5888063594026
2019-07-13 06:00:00+00:00,1717,16159,3826,0,1337,-1,26,23064,8405260.770975057,364.4320486895186
2019-07-13 07:00:00+00:00,1593,15086,3822,0,1341,0,25,21867,7837029.47845805,358.3952750015114
2019-07-13 08:00:00+00:00,1577,14363,3827,0,1333,0,26,21126,7522467.120181406,356.07626243403416
2019-07-13 09:00:00+00:00,1576,14112,3827,0,1334,0,26,20875,7417868.480725624,355.34699308865265
2019-07-13 10:00:00+00:00,1582,14218,3831,0,1331,0,26,20988,7467682.53968254,355.80724888900994
2019-07-13 11:00:00+00:00,1730,14590,3826,0,1347,1,26,21520,7770884.353741497,361.1005740586197
2019-07-13 12:00:00+00:00,1944,15158,3825,0,1363,95,26,22411,8221723.35600907,366.86106626250813
2019-07-13 13:00:00+00:00,2051,17111,3824,0,1427,280,26,24719,9135936.507936506,369.59167069608424
2019-07-13 14:00:00+00:00,2202,19392,3821,0,1646,564,25,27650,10230013.605442176,369.9824088767514
2019-07-13 15:00:00+00:00,2372,21353,3826,0,1991,933,26,30501,11211242.630385486,367.5696741216841
2019-07-13 16:00:00+00:00,2461,23271,3827,0,2435,1057,26,33077,12092807.256235827,365.59564822190123
2019-07-13 17:00:00+00:00,2437,25293,3822,0,2509,1133,26,35220,12903011.33786848,366.35466603828735
2019-07-13 18:00:00+00:00,2566,26992,3819,0,2586,1187,27,37177,13734648.526077097,369.4393987163326
2019-07-13 19:00:00+00:00,2660,28043,3821,0,2627,1237,25,38413,14263460.317460317,371.318572292201
2019-07-13 20:00:00+00:00,2638,28870,3817,0,2645,1260,25,39255,14582512.47165533,371.4816576654013
2019-07-13 21:00:00+00:00,2689,29404,3815,0,2634,1125,26,39693,14854471.655328797,374.2340376219685
2019-07-13 22:00:00+00:00,2753,29348,3812,0,2642,794,36,39385,14896086.167800454,378.2172443265318
2019-07-13 23:00:00+00:00,2715,28795,3806,0,2617,503,20,38456,14629433.106575964,380.4200412569161
2019-07-14 00:00:00+00:00,2602,27491,3808,0,2567,153,25,36646,13976993.197278911,381.4056976826642
2019-07-14 01:00:00+00:00,2513,26549,3806,0,2491,3,25,35387,13498222.222222222,381.44579145511693
2019-07-14 02:00:00+00:00,2437,25219,3809,1,2388,-1,26,33879,12873437.641723357,379.9828106414994
2019-07-14 03:00:00+00:00,2248,23517,3811,0,1968,0,25,31569,11978916.099773243,379.4518704986931
2019-07-14 04:00:00+00:00,2124,21735,3811,0,1493,0,26,29189,11118081.632653063,380.89970991308587
2019-07-14 05:00:00+00:00,1910,20080,3810,0,1411,0,26,27237,10218639.455782313,375.1749258649012
2019-07-14 06:00:00+00:00,1823,18520,3813,0,1406,0,25,25587,9486843.537414966,370.7681063592827
2019-07-14 07:00:00+00:00,1778,17141,3812,0,1395,0,27,24153,8872222.222222222,367.3341705884247
2019-07-14 08:00:00+00:00,1589,16312,3817,0,1362,0,28,23108,8338952.380952381,360.86863341493773
2019-07-14 09:00:00+00:00,1457,15933,3819,0,1350,0,27,22586,8049043.083900226,356.3731109492706
2019-07-14 10:00:00+00:00,1424,15827,3819,0,1332,-1,28,22429,7971922.902494331,355.4292613355179
2019-07-14 11:00:00+00:00,1545,15748,3820,0,1353,1,27,22494,8061691.609977324,358.39297634824055
2019-07-14 12:00:00+00:00,1795,15960,3819,0,1570,129,27,23300,8402018.140589569,360.6016369351746
2019-07-14 13:00:00+00:00,2007,17976,3819,0,2127,526,28,26483,9448421.768707482,356.7730909907292
2019-07-14 14:00:00+00:00,2277,20921,3817,0,2379,887,27,30308,10936879.818594104,360.85785332566
2019-07-14 15:00:00+00:00,2370,23679,3817,0,2556,1158,28,33608,12169156.462585032,362.091063514194
2019-07-14 16:00:00+00:00,2437,26232,3816,0,2646,1359,29,36519,13290535.147392292,363.9348050985047
2019-07-14 17:00:00+00:00,2618,28602,3818,0,2644,1488,28,39198,14451682.53968254,368.6841813276835
2019-07-14 18:00:00+00:00,2861,29868,3811,0,2661,1512,29,40742,15219913.832199546,373.5681565018788
2019-07-14 19:00:00+00:00,2875,31252,3814,0,2658,1472,28,42099,15805247.16553288,375.43046546314355
2019-07-14 20:00:00+00:00,2907,32062,3809,0,2659,1456,28,42921,16171895.691609977,376.78282639290734
2019-07-14 21:00:00+00:00,2906,32426,3803,0,2648,1356,29,43168,16321106.575963719,378.08345478047903
2019-07-14 22:00:00+00:00,2909,32411,3799,0,2619,1055,37,42830,16317950.113378685,380.9934651734458
2019-07-14 23:00:00+00:00,2867,31804,3800,0,2590,607,25,41693,16024965.986394558,384.35627051050676
2019-07-15 00:00:00+00:00,2834,30389,3800,0,2542,163,26,39754,15407623.58276644,387.5741707190834
2019-07-15 01:00:00+00:00,2774,29104,3800,0,2489,4,26,38197,14816625.850340135,387.9002500285398
2019-07-15 02:00:00+00:00,2715,27543,3798,0,2374,0,26,36456,14112734.69387755,387.11692708683205
2019-07-15 03:00:00+00:00,2636,25199,3801,0,2015,0,26,33677,13065473.922902495,387.96430569535573
2019-07-15 04:00:00+00:00,2452,22702,3802,0,1523,0,26,30505,11848879.818594104,388.4241868085266
2019-07-15 05:00:00+00:00,2164,20583,3801,0,1426,0,27,28001,10683106.575963719,381.52589464532406
2019-07-15 06:00:00+00:00,1753,19344,3808,0,1369,0,26,26300,9756113.378684808,370.954881318814
2019-07-15 07:00:00+00:00,1483,18031,3800,0,1353,0,27,24694,8941179.138321996,362.07901264768753
2019-07-15 08:00:00+00:00,1470,17188,3800,0,1337,0,27,23822,8580126.984126983,360.17660079451696
2019-07-15 09:00:00+00:00,1478,16902,3803,0,1329,0,26,23538,8470185.941043084,359.8515566761443
2019-07-15 10:00:00+00:00,1552,17293,3813,0,1352,0,27,24037,8706390.022675736,362.2078471804192
2019-07-15 11:00:00+00:00,1967,17943,3818,0,1400,1,27,25156,9394349.206349205,373.44367969268586
2019-07-15 12:00:00+00:00,2307,18609,3815,0,1676,136,27,26570,10013061.224489797,376.85589855061335
2019-07-15 13:00:00+00:00,2526,20179,3817,0,2058,521,26,29127,10882480.725623582,373.6217504591472
2019-07-15 14:00:00+00:00,2774,22460,3811,0,2299,942,27,32313,12074657.596371884,373.67801183337616
2019-07-15 15:00:00+00:00,2886,25209,3815,0,2502,1250,27,35689,13322435.37414966,373.2924815531301
2019-07-15 16:00:00+00:00,2977,27852,3811,0,2606,1444,28,38718,14505229.02494331,374.637869335795
2019-07-15 17:00:00+00:00,3020,29955,3813,0,2625,1506,28,40947,15416621.315192744,376.50185154450253
2019-07-15 18:00:00+00:00,3079,31306,3808,0,2741,1442,30,42406,16033845.804988666,378.1032355088588
2019-07-15 19:00:00+00:00,3198,32459,3810,0,2727,1427,29,43650,16630036.281179138,380.98594000410395
2019-07-15 20:00:00+00:00,3358,32995,3807,0,2683,1270,30,44143,17013056.689342402,385.40780394043003
2019-07-15 21:00:00+00:00,3435,32464,3798,0,2654,1086,30,43467,16871786.848072562,388.1516287775223
2019-07-15 22:00:00+00:00,3379,31850,3801,0,2582,734,38,42384,16561755.102040816,390.7548863259913
2019-07-15 23:00:00+00:00,3046,31015,3801,0,2497,386,31,40776,15880376.41723356,389.45400277696586
2019-07-16 00:00:00+00:00,2760,29680,3801,0,2492,94,30,38857,15040181.405895691,387.0649150962681
2019-07-16 01:00:00+00:00,2799,28492,3805,0,2474,1,30,37601,14589337.868480725,388.0039857578449
2019-07-16 02:00:00+00:00,2794,26675,3803,0,2341,0,30,35643,13834408.163265307,388.1381523234662
2019-07-16 03:00:00+00:00,2709,24242,3803,0,2126,-1,30,32909,12744349.206349205,387.2602998070195
2019-07-16 04:00:00+00:00,2539,21526,3800,0,2073,0,30,29968,11451532.879818594,382.12536304787085
2019-07-16 05:00:00+00:00,2077,19826,3800,0,1928,0,29,27660,10282707.482993197,371.7537050973679
2019-07-16 06:00:00+00:00,1672,18516,3806,0,1895,0,28,25917,9332480.725623583,360.0910879200364
2019-07-16 07:00:00+00:00,1521,17290,3811,0,1909,0,27,24558,8673800.45351474,353.1965328412224
2019-07-16 08:00:00+00:00,1441,16472,3806,0,1911,0,28,23658,8255306.122448979,348.9435337919088
2019-07-16 09:00:00+00:00,1481,16211,3811,0,1929,0,27,23459,8188045.351473923,349.0364189212636
2019-07-16 10:00:00+00:00,1704,16547,3815,0,1936,0,26,24028,8552240.362811793,355.9280990016561
2019-07-16 11:00:00+00:00,2066,17439,3815,0,1947,2,28,25297,9286471.655328797,367.09774500252195
2019-07-16 12:00:00+00:00,2217,18593,3811,0,1985,132,28,26766,9915437.641723355,370.4489890803017
2019-07-16 13:00:00+00:00,2361,20430,3812,0,2124,519,28,29274,10819197.278911563,369.5838381810331
2019-07-16 14:00:00+00:00,2523,22731,3809,0,2289,926,29,32307,11932653.061224489,369.351938008001
2019-07-16 15:00:00+00:00,2765,25271,3807,0,2518,1224,28,35613,13225650.793650793,371.37143160224616
2019-07-16 16:00:00+00:00,2956,27292,3808,0,2608,1399,28,38091,14252879.818594106,374.1797227322492
2019-07-16 17:00:00+00:00,3060,29620,3800,0,2644,1482,27,40633,15318820.861678004,377.0044264927031
2019-07-16 18:00:00+00:00,3256,31565,3803,0,2642,1459,27,42752,16319741.496598639,381.730480365799
2019-07-16 19:00:00+00:00,3295,32760,3798,7,2643,1362,27,43892,16859120.1814059,384.1046245649753
2019-07-16 20:00:00+00:00,3314,33164,3792,42,2633,1260,29,44234,17078875.28344671,386.1028910667521
2019-07-16 21:00:00+00:00,3354,33110,3796,42,2614,1180,27,44123,17097043.083900224,387.48596160506366
2019-07-16 22:00:00+00:00,3342,32720,3792,26,2647,806,28,43361,16908498.86621315,389.9471614172448
2019-07-16 23:00:00+00:00,3273,31930,3792,0,2609,327,24,41955,16487569.160997732,392.98222288160486
2019-07-17 00:00:00+00:00,3120,30778,3793,0,2600,58,24,40373,15857405.895691609,392.77254342485344
2019-07-17 01:00:00+00:00,3030,29356,3786,0,2515,1,24,38712,15179528.344671201,392.1142887133499
2019-07-17 02:00:00+00:00,2917,27474,3787,0,2357,1,25,36561,14288548.752834467,390.8139480001769
2019-07-17 03:00:00+00:00,2848,24800,3790,0,2148,0,24,33610,13115210.884353742,390.21752110543713
2019-07-17 04:00:00+00:00,2597,22088,3789,0,1984,0,24,30482,11742126.984126985,385.21511003631605
2019-07-17 05:00:00+00:00,2283,19988,3798,0,2023,-1,24,28115,10557900.226757372,375.52552825030665
2019-07-17 06:00:00+00:00,1952,18317,3799,0,1976,0,24,26068,9533528.344671201,365.71767472269454
2019-07-17 07:00:00+00:00,1714,17163,3795,0,1926,0,24,24622,8816575.96371882,358.0771652879059
2019-07-17 08:00:00+00:00,1597,16376,3800,0,1914,0,24,23711,8373455.782312925,353.14646292070876
2019-07-17 09:00:00+00:00,1566,16113,3803,0,1921,0,24,23427,8233564.625850339,351.4562097515832
2019-07-17 10:00:00+00:00,1728,16438,3805,0,1923,0,23,23917,8531528.344671201,356.71398355442574
2019-07-17 11:00:00+00:00,2139,17307,3806,0,1936,1,24,25213,9305823.1292517,369.088292914437
2019-07-17 12:00:00+00:00,2281,18343,3808,0,1970,120,24,26546,9876988.66213152,372.0706947235561
2019-07-17 13:00:00+00:00,2570,20268,3808,0,2137,502,25,29310,10963709.750566894,374.0603804355815
2019-07-17 14:00:00+00:00,2789,22450,3807,0,2379,923,25,32373,12085700.680272108,373.32655856028504
2019-07-17 15:00:00+00:00,2941,25047,3805,0,2509,1230,24,35556,13311201.814058956,374.3728713595161
2019-07-17 16:00:00+00:00,3030,27592,3803,0,2560,1319,25,38329,14451528.344671203,377.0390134016333
2019-07-17 17:00:00+00:00,3190,29752,3803,0,2572,1240,25,40582,15504770.97505669,382.0602970542775
2019-07-17 18:00:00+00:00,3254,31347,3802,0,2524,1161,25,42113,16227750.566893423,385.3382700565959
2019-07-17 19:00:00+00:00,3193,31961,3800,0,2542,1123,22,42641,16419455.782312924,385.0626341388083
2019-07-17 20:00:00+00:00,3165,32139,3793,0,2563,1084,22,42766,16464598.639455782,384.9927194373049
2019-07-17 21:00:00+00:00,3100,32053,3783,0,2555,1070,22,42583,16363369.614512468,384.2700048026787
2019-07-17 22:00:00+00:00,2986,31587,3791,0,2477,750,27,41618,16055759.637188211,385.78883264905113
2019-07-17 23:00:00+00:00,2821,30597,3785,0,2415,300,21,39939,15480317.460317459,387.59902502109367
2019-07-18 00:00:00+00:00,2645,28912,3785,0,2397,50,22,37811,14606925.17006803,386.3141723326024
2019-07-18 01:00:00+00:00,2651,27533,3787,0,2388,0,22,36381,14043882.086167801,386.0224316584976
2019-07-18 02:00:00+00:00,2611,25587,3789,0,2234,-1,21,34241,13200317.46031746,385.5120311999492
2019-07-18 03:00:00+00:00,2598,23051,3788,0,2063,0,22,31522,12140566.893424036,385.14583127415887
2019-07-18 04:00:00+00:00,2320,20743,3792,0,2080,0,22,28957,10906907.029478459,376.65873638424074
2019-07-18 05:00:00+00:00,1932,18849,3797,0,1899,0,23,26500,9732857.142857142,367.277628032345
2019-07-18 06:00:00+00:00,1672,17246,3793,0,1892,0,23,24626,8808353.7414966,357.68511904071306
2019-07-18 07:00:00+00:00,1487,16092,3803,0,1885,0,24,23291,8145002.267573696,349.70599233925964
2019-07-18 08:00:00+00:00,1458,15344,3802,0,1884,-1,24,22511,7806975.0566893425,346.8071190391072
2019-07-18 09:00:00+00:00,1457,15227,3802,0,1888,0,23,22397,7757678.004535147,346.37129993013116
2019-07-18 10:00:00+00:00,1607,15639,3800,0,1905,0,24,22975,8079410.430839002,351.66095455229606
2019-07-18 11:00:00+00:00,2007,16610,3808,0,1899,1,23,24348,8884675.73696145,364.9037184557849
2019-07-18 12:00:00+00:00,2305,17470,3808,0,1943,130,23,25679,9540975.056689342,371.54776497096236
2019-07-18 13:00:00+00:00,2436,19040,3807,2,2132,498,23,27938,10323328.79818594,369.5085116395569
2019-07-18 14:00:00+00:00,2633,20982,3803,4,2298,810,23,30553,11325954.648526076,370.69861056282775
2019-07-18 15:00:00+00:00,2753,23402,3804,3,2434,1035,23,33454,12445079.365079364,372.0057202450937
2019-07-18 16:00:00+00:00,2825,25807,3808,5,2606,1188,23,36262,13512367.346938776,372.6316073834531
2019-07-18 17:00:00+00:00,3036,27976,3809,0,2619,1217,23,38680,14616072.562358277,377.8715760692419
2019-07-18 18:00:00+00:00,3178,29206,3802,0,2588,1218,23,40015,15267301.587301588,381.5394623841456
2019-07-18 19:00:00+00:00,3231,29765,3802,0,2616,1162,23,40599,15551600.907029478,383.05379213846345
2019-07-18 20:00:00+00:00,3262,29727,3802,0,2642,1052,20,40505,15567269.841269841,384.32958502085773
2019-07-18 21:00:00+00:00,3212,29325,3796,0,2635,913,25,39906,15350798.185941042,384.6739384037749
2019-07-18 22:00:00+00:00,3043,29175,3765,0,2633,576,38,39230,15117977.324263038,385.36776253538204
2019-07-18 23:00:00+00:00,2985,28466,3788,0,2633,313,22,38207,14766716.553287981,386.49243733577566
2019-07-19 00:00:00+00:00,3015,27462,3789,0,2633,81,22,37002,14382707.482993199,388.70081300992376
2019-07-19 01:00:00+00:00,3048,26064,3788,0,2579,6,26,35511,13839129.25170068,389.71387039792404
2019-07-19 02:00:00+00:00,3017,24763,3787,0,2412,0,26,34005,13270857.142857142,390.26193626987623
2019-07-19 03:00:00+00:00,2966,22440,3787,0,2155,0,25,31373,12260580.498866213,390.8003856458169
2019-07-19 04:00:00+00:00,2677,20264,3790,0,1962,0,28,28721,11070272.108843537,385.4417363198892
2019-07-19 05:00:00+00:00,2334,18352,3789,0,1971,0,28,26474,9934303.854875283,375.2475581655694
2019-07-19 06:00:00+00:00,2098,16728,3794,0,1935,0,27,24582,9025405.895691609,367.1550685742254
2019-07-19 07:00:00+00:00,1825,15647,3791,0,1902,0,27,23192,8303183.673469388,358.0193029264138
2019-07-19 08:00:00+00:00,1691,14862,3793,0,1913,0,27,22286,7843696.145124717,351.9562122015937
2019-07-19 09:00:00+00:00,1694,14697,3794,0,1899,0,26,22110,7778634.920634921,351.8152383824026
2019-07-19 10:00:00+00:00,1745,15246,3794,0,1902,0,27,22714,8056784.580498866,354.7056696530275
2019-07-19 11:00:00+00:00,2045,16111,3796,28,1909,0,27,23916,8744217.687074829,365.6220809113074
2019-07-19 12:00:00+00:00,2390,17024,3797,1,1933,121,26,25292,9443841.26984127,373.39242724344734
2019-07-19 13:00:00+00:00,2537,18847,3797,0,2139,490,26,27836,10343891.156462586,371.6012055059127
2019-07-19 14:00:00+00:00,2789,21251,3797,0,2440,885,27,31189,11590875.283446712,371.6334375403736
2019-07-19 15:00:00+00:00,2938,23795,3798,0,2600,1116,26,34273,12791469.387755103,373.2229273117353
2019-07-19 16:00:00+00:00,3085,26643,3793,0,2669,1235,27,37452,14115501.133786848,376.8957901790785
2019-07-19 17:00:00+00:00,3172,28859,3798,0,2666,1188,26,39709,15118027.210884353,380.72042133733794
2019-07-19 18:00:00+00:00,3060,30303,3793,0,2679,1061,27,40923,15600693.87755102,381.2206797534643
2019-07-19 19:00:00+00:00,3006,31128,3777,0,2667,903,26,41507,15886557.823129252,382.7440630045354
2019-07-19 20:00:00+00:00,3118,31419,3793,0,2640,741,27,41738,16119922.90249433,386.21694624788756
2019-07-19 21:00:00+00:00,3227,30847,3789,0,2641,699,26,41229,15994095.238095237,387.9331353681932
2019-07-19 22:00:00+00:00,3159,29580,3784,0,2630,564,36,39753,15402435.374149656,387.4534091552752
2019-07-19 23:00:00+00:00,3121,28108,3788,0,2570,318,23,37928,14756512.471655328,389.06645411451507
2019-07-20 00:00:00+00:00,2915,26560,3787,0,2521,47,26,35856,13909319.727891158,387.9216791580533
2019-07-20 01:00:00+00:00,2813,25338,3788,0,2431,-1,27,34396,13301845.804988662,386.72653229993784
2019-07-20 02:00:00+00:00,2691,23729,3792,0,2199,0,28,32439,12514430.839002267,385.7834963778867
2019-07-20 03:00:00+00:00,2461,21999,3792,0,1996,0,26,30274,11567854.875283446,382.10526773083984
2019-07-20 04:00:00+00:00,2217,19977,3793,0,1971,0,27,27985,10486612.24489796,374.7226101446475
2019-07-20 05:00:00+00:00,1930,18170,3796,0,1881,0,26,25803,9450612.24489796,366.2602117931233
2019-07-20 06:00:00+00:00,1685,16879,3798,0,1880,0,26,24268,8670040.816326533,357.26227197653424
2019-07-20 07:00:00+00:00,1596,15737,3797,0,1870,0,26,23026,8108730.158730159,352.1553964531468
2019-07-20 08:00:00+00:00,1582,14866,3799,0,1869,0,27,22143,7735111.111111113,349.325344854406
2019-07-20 09:00:00+00:00,1583,14409,3807,0,1875,0,27,21701,7547519.274376417,347.7959206661636
2019-07-20 10:00:00+00:00,1581,14318,3802,0,1880,0,26,21607,7507941.043083901,347.4772547361457
