datetime,COL,NG,NUC,OIL,OTH,SUN,WAT,MWh,carbon_footprint,carbon_per_MWh
2019-03-22 21:00:00+00:00,3041,4509,10984,0,978,2282,-871,20923,4936335.60090703,235.92867183993832
2019-03-22 22:00:00+00:00,3399,4605,10984,0,981,1570,-541,20998,5338013.605442177,254.21533505296583
2019-03-22 23:00:00+00:00,3644,4653,10981,0,979,595,242,21094,5605600.907029478,265.74385640606226
2019-03-23 00:00:00+00:00,4023,4788,10880,0,987,52,898,21628,6044612.244897958,279.4808694700369
2019-03-23 01:00:00+00:00,4510,4963,10673,0,1137,3,1273,22559,6609356.009070295,292.9808949452677
2019-03-23 02:00:00+00:00,4346,4928,10484,0,1090,2,1276,22126,6429052.154195012,290.56549553443966
2019-03-23 03:00:00+00:00,4261,4912,10355,0,1086,1,1030,21645,6336485.260770975,292.7459117935308
2019-03-23 04:00:00+00:00,3951,4836,10277,0,1019,0,665,20748,5991605.442176871,288.77990371008633
2019-03-23 05:00:00+00:00,3669,4667,10171,0,966,-1,605,20077,5636662.131519274,280.7522105652873
2019-03-23 06:00:00+00:00,3623,4619,10087,0,996,-1,543,19867,5570331.065759637,280.3810875199898
2019-03-23 07:00:00+00:00,3739,4727,10004,0,1005,0,498,19973,5732217.687074829,286.99833210207925
2019-03-23 08:00:00+00:00,3807,4953,9948,0,1026,-1,502,20235,5894258.5034013605,291.29026456147074
2019-03-23 09:00:00+00:00,3902,5452,9865,0,1042,-1,544,20804,6196272.108843536,297.8404205366053
2019-03-23 10:00:00+00:00,4143,5699,9879,0,1051,0,1040,21812,6541941.0430839,299.9239429251742
2019-03-23 11:00:00+00:00,4414,5823,9881,0,1103,8,1720,22949,6867188.20861678,299.23692573169984
2019-03-23 12:00:00+00:00,4515,5896,9885,-1,1077,150,2839,24361,6998494.33106576,287.28271955444194
2019-03-23 13:00:00+00:00,4543,5889,9889,0,1080,978,2521,24900,7024888.888888889,282.124051762606
2019-03-23 14:00:00+00:00,4548,5551,9890,0,1045,2042,1005,24081,6890453.514739228,286.13651902907804
2019-03-23 15:00:00+00:00,3943,4790,9889,-1,933,2665,888,23107,5963564.62585034,258.08476331199813
2019-03-23 16:00:00+00:00,3441,4721,9888,0,912,2912,459,22333,5428362.811791383,243.06464925408062
2019-03-23 17:00:00+00:00,3326,4773,9890,0,943,2939,-261,21610,5333519.2743764175,246.80792569997305
2019-03-23 18:00:00+00:00,3019,4668,9883,0,926,2930,-498,20928,4979705.215419501,237.94462994168106
2019-03-23 19:00:00+00:00,2996,4625,9885,0,921,2927,-983,20371,4938698.412698412,242.43770127624626
2019-03-23 20:00:00+00:00,2685,4549,9887,0,896,2857,-1031,19843,4592807.256235828,231.45730263749573
2019-03-23 21:00:00+00:00,2673,4600,9885,0,926,2473,-980,19577,4601718.820861678,235.0574051622658
2019-03-23 22:00:00+00:00,2913,4709,9884,0,940,1757,-558,19645,4889424.036281179,248.88898123090755
2019-03-23 23:00:00+00:00,3268,4795,9892,0,971,645,194,19765,5283941.0430839,267.3382769078624
2019-03-24 00:00:00+00:00,3632,4880,9896,0,1013,57,863,20341,5687147.3922902495,279.59035407749127
2019-03-24 01:00:00+00:00,4119,4846,9892,0,1109,5,1460,21431,6165637.188208617,287.69712977502763
2019-03-24 02:00:00+00:00,4255,4807,9888,0,1112,1,1280,21343,6287083.900226757,294.5735791700678
2019-03-24 03:00:00+00:00,4170,4827,9897,0,1097,-1,914,20904,6209374.149659864,297.0423913920715
2019-03-24 04:00:00+00:00,4119,4736,9899,0,1030,-1,629,20412,6120240.362811792,299.83540872093823
2019-03-24 05:00:00+00:00,3876,4680,9900,0,1003,0,623,20082,5851374.149659863,291.3740737804931
2019-03-24 06:00:00+00:00,3840,4628,9901,0,1033,0,573,19975,5793505.66893424,290.0378307351309
2019-03-24 07:00:00+00:00,3824,4942,9899,0,1042,0,530,20237,5906911.564625851,291.8867205922741
2019-03-24 08:00:00+00:00,4198,4984,9898,0,1040,0,504,20624,6302485.260770975,305.5898594245042
2019-03-24 09:00:00+00:00,4737,4958,9905,0,1044,-2,526,21168,6836866.213151927,322.9812081043049
2019-03-24 10:00:00+00:00,5271,5385,9902,0,1043,0,575,22176,7553142.857142857,340.59987631416203
2019-03-24 11:00:00+00:00,5533,5649,9909,0,1042,7,1299,23439,7927065.759637188,338.1998276222189
2019-03-24 12:00:00+00:00,5598,5733,9906,-1,1012,162,2355,24765,8026503.401360544,324.1067394048271
2019-03-24 13:00:00+00:00,5599,5749,9908,0,1011,808,2129,25204,8035083.900226757,318.80193224197575
2019-03-24 14:00:00+00:00,5093,5312,9903,0,1009,1712,892,23921,7342997.732426303,306.9686774142512
2019-03-24 15:00:00+00:00,4047,4384,9899,0,955,2358,774,22417,5902154.195011337,263.28920885985355
2019-03-24 16:00:00+00:00,3309,4242,9888,0,945,2778,-200,20962,5097183.673469388,243.16304138294953
2019-03-24 17:00:00+00:00,2992,4192,9884,0,950,2879,-594,20303,4755954.648526078,234.24886216451156
2019-03-24 18:00:00+00:00,2793,4140,9881,0,952,2912,-868,19810,4533238.095238095,228.83584529218047
2019-03-24 19:00:00+00:00,2639,4022,9878,0,928,2881,-941,19407,4328793.650793651,223.05321022278824
2019-03-24 20:00:00+00:00,2416,4087,9877,0,929,2722,-930,19101,4130090.7029478457,216.22379472005892
2019-03-24 21:00:00+00:00,2258,4306,9877,0,989,2213,-557,19086,4060680.2721088436,212.75700891275508
2019-03-24 22:00:00+00:00,2426,4640,9879,0,1000,1392,407,19744,4368426.303854876,221.25335817741473
2019-03-24 23:00:00+00:00,3052,4814,9876,0,1032,393,976,20143,5073333.333333333,251.86582601069023
2019-03-25 00:00:00+00:00,3794,4826,9880,0,1048,46,1182,20776,5828698.412698412,280.5495962985374
2019-03-25 01:00:00+00:00,4672,4793,9881,0,1062,3,1325,21736,6703034.013605441,308.38397191780643
2019-03-25 02:00:00+00:00,4480,4866,9878,0,1032,2,901,21159,6538984.126984127,309.04031981587633
2019-03-25 03:00:00+00:00,3595,4734,9880,0,1015,1,790,20015,5589473.922902494,279.26424795915534
2019-03-25 04:00:00+00:00,3135,4496,9888,0,1004,0,117,18640,5026036.281179138,269.63713954823703
2019-03-25 05:00:00+00:00,2877,4390,9890,0,1038,-1,-417,17777,4721365.079365079,265.5884052070135
2019-03-25 06:00:00+00:00,2605,4479,9889,0,1066,0,-578,17461,4483011.337868481,256.74424934817483
2019-03-25 07:00:00+00:00,2515,4477,9886,0,1065,-2,-571,17370,4391165.532879818,252.80170022336316
2019-03-25 08:00:00+00:00,2430,4539,9881,-5,1067,-1,-577,17334,4325959.183673469,249.56496963617568
2019-03-25 09:00:00+00:00,2792,4531,9889,0,1072,0,-626,17658,4693591.836734693,265.80540473069954
2019-03-25 10:00:00+00:00,3393,4627,9884,0,1066,0,-120,18850,5341024.9433106575,283.3434983188678
2019-03-25 11:00:00+00:00,4267,4884,9885,-4,1104,9,1358,21503,6327133.786848072,294.2442350764113
2019-03-25 12:00:00+00:00,4981,5246,9885,0,1106,120,1682,23020,7202489.795918367,312.8796609868969
2019-03-25 13:00:00+00:00,5021,5199,9887,-1,1070,543,1198,22917,7222580.498866213,315.16256485867314
2019-03-25 14:00:00+00:00,4677,5015,9879,-1,1042,1141,939,22692,6798743.764172336,299.60971990888135
2019-03-25 15:00:00+00:00,4256,4519,9880,21,1017,1599,870,22162,6189523.809523809,279.2854349573057
2019-03-25 16:00:00+00:00,3755,4287,9872,13,1002,1947,929,21805,5579369.6145124715,255.87569889990698
2019-03-25 17:00:00+00:00,3533,4351,9865,-4,1008,2014,787,21554,5364843.537414966,248.90245603669695
2019-03-25 18:00:00+00:00,3743,4450,9869,0,1036,1726,744,21568,5621945.578231293,260.66142332303843
2019-03-25 19:00:00+00:00,4077,4574,9862,0,1028,1493,717,21751,6010907.029478458,276.35083579966243
2019-03-25 20:00:00+00:00,4422,4622,9868,0,1034,1050,704,21700,6379628.117913832,293.99207916653603
2019-03-25 21:00:00+00:00,4628,4766,9860,-3,1033,729,943,21956,6644494.331065759,302.6277250439861
2019-03-25 22:00:00+00:00,4580,4789,9868,0,1031,379,1545,22192,6608340.136054422,297.78028731319495
2019-03-25 23:00:00+00:00,4475,4834,9866,0,1081,173,2132,22561,6520721.088435374,289.02624389146644
2019-03-26 00:00:00+00:00,4536,4979,9874,0,1103,38,2535,23065,6642253.968253969,287.9797948516787
2019-03-26 01:00:00+00:00,4750,5034,9876,0,1120,1,2557,23338,6881378.684807256,294.85725789730293
2019-03-26 02:00:00+00:00,4522,4872,9879,0,1095,0,1988,22356,6583936.507936507,294.5042274081458
2019-03-26 03:00:00+00:00,4142,4780,9875,0,1042,-1,1288,21126,6161659.863945578,291.66240007316003
2019-03-26 04:00:00+00:00,3589,4641,9882,0,1018,0,686,19816,5545024.9433106575,279.82564308188626
2019-03-26 05:00:00+00:00,3414,4493,9877,0,988,-1,141,18912,5306961.451247165,280.61344391112334
2019-03-26 06:00:00+00:00,3263,4426,9879,0,1018,0,-90,18496,5126598.639455782,277.1733693477391
2019-03-26 07:00:00+00:00,3281,4447,9882,0,1013,0,-441,18182,5153469.387755102,283.4379819467111
2019-03-26 08:00:00+00:00,3252,4476,9884,0,1013,0,-504,18121,5136108.843537414,283.43407336998035
2019-03-26 09:00:00+00:00,3559,4481,9890,0,1014,-1,-552,18391,5448653.061224489,296.2673623633564
2019-03-26 10:00:00+00:00,4253,4596,9888,0,1025,0,-266,19496,6197981.859410431,317.9104359566286
2019-03-26 11:00:00+00:00,4959,4891,9890,0,1039,9,1011,21799,7033732.426303855,322.66307749455734
2019-03-26 12:00:00+00:00,5462,4862,9892,-5,1045,81,1800,23137,7525637.188208615,325.2641737566934
2019-03-26 13:00:00+00:00,5526,4824,9896,0,964,239,1803,23252,7579510.204081632,325.97239824882297
2019-03-26 14:00:00+00:00,5571,4837,9888,-1,991,487,1601,23374,7629419.5011337865,326.40624202677276
2019-03-26 15:00:00+00:00,5717,4853,9890,0,989,912,1271,23632,7784643.990929705,329.4111370569442
2019-03-26 16:00:00+00:00,5551,4744,9893,0,962,1391,880,23421,7571777.777777778,323.29011475930906
2019-03-26 17:00:00+00:00,4905,4703,9888,0,963,1852,512,22823,6901532.879818595,302.39376417730335
2019-03-26 18:00:00+00:00,4641,4678,9894,0,973,2092,157,22435,6624222.222222222,295.26285813337296
2019-03-26 19:00:00+00:00,4512,4666,9886,0,973,2259,-386,21910,6488807.256235828,296.1573371171076
2019-03-26 20:00:00+00:00,4449,4612,9890,0,958,2261,-561,21609,6402807.256235828,296.3028023617857
2019-03-26 21:00:00+00:00,4510,4735,9892,0,982,2017,-449,21687,6515260.770975056,300.4224084001963
2019-03-26 22:00:00+00:00,4590,4803,9895,0,989,1484,55,21816,6624231.292517006,303.6409650035298
2019-03-26 23:00:00+00:00,5023,4886,9894,0,986,516,993,22298,7096394.557823129,318.2525140292012
2019-03-27 00:00:00+00:00,5667,5312,9893,0,989,57,1374,23292,7923505.66893424,340.1814214723613
2019-03-27 01:00:00+00:00,5895,5703,9897,0,1022,1,1853,24371,8315455.782312925,341.2028961599001
2019-03-27 02:00:00+00:00,5937,5648,9896,0,1021,1,1604,24107,8335233.560090705,345.7598855141953
2019-03-27 03:00:00+00:00,5718,5599,9896,0,1014,1,872,23100,8093528.344671202,350.36919241000874
2019-03-27 04:00:00+00:00,5297,5480,9898,0,1011,0,689,22375,7618643.990929705,340.49805546054546
2019-03-27 05:00:00+00:00,4455,5527,9902,0,982,-2,644,21508,6786494.33106576,315.5334913086182
2019-03-27 06:00:00+00:00,4265,5653,9903,-2,1014,-2,642,21473,6644408.163265306,309.4308277029435
2019-03-27 07:00:00+00:00,4490,5700,9903,-1,1014,0,615,21721,6892321.995464853,317.31144954029986
2019-03-27 08:00:00+00:00,4913,5744,9907,-1,1010,0,592,22165,7338276.643990929,331.07496701966744
2019-03-27 09:00:00+00:00,5269,5811,9906,-1,1008,0,819,22812,7725963.718820862,338.67980531390765
2019-03-27 10:00:00+00:00,5717,6917,9907,-1,1049,-1,1228,24816,8635487.52834467,347.98063863413404
2019-03-27 11:00:00+00:00,5907,8122,9910,0,1150,7,2573,27669,9325909.297052154,337.0526328039378
2019-03-27 12:00:00+00:00,6041,8581,9908,0,1140,163,3233,29066,9650857.142857142,332.03251712850556
2019-03-27 13:00:00+00:00,6147,7658,9904,0,1054,1033,2592,28388,9377138.321995465,330.32049887260337
2019-03-27 14:00:00+00:00,5971,6147,9906,0,1007,2096,1783,26910,8575555.555555556,318.6754201246955
2019-03-27 15:00:00+00:00,5401,5494,9901,-1,964,2700,1022,25481,7728634.920634921,303.309717853888
2019-03-27 16:00:00+00:00,4529,5228,9905,0,981,2923,635,24201,6737936.507936508,278.4156236492917
2019-03-27 17:00:00+00:00,4028,5114,9897,0,988,2932,389,23348,6184208.616780045,264.8710217911618
2019-03-27 18:00:00+00:00,3649,5004,9897,-1,982,2919,130,22580,5754548.752834467,254.8515833850517
2019-03-27 19:00:00+00:00,3402,4828,9896,0,948,2913,-163,21824,5433079.365079365,248.94975096587999
2019-03-27 20:00:00+00:00,3231,4696,9896,0,921,2852,-306,21290,5205664.399092971,244.51218408139837
2019-03-27 21:00:00+00:00,3242,4693,9894,0,950,2483,-308,20954,5215551.020408163,248.90479242188425
2019-03-27 22:00:00+00:00,3325,4881,9896,0,993,1752,86,20933,5377079.365079365,256.87093895186376
2019-03-27 23:00:00+00:00,3991,5061,9897,0,981,671,748,21349,6124916.099773242,286.894753842018
2019-03-28 00:00:00+00:00,4518,5481,9892,0,960,62,1409,22322,6831224.489795918,306.03102274867473
2019-03-28 01:00:00+00:00,4625,6151,9896,0,952,4,2086,23714,7215945.578231292,304.2905278835832
2019-03-28 02:00:00+00:00,4588,6323,9892,0,956,2,1828,23589,7249510.204081632,307.3258808801404
2019-03-28 03:00:00+00:00,4400,6412,9896,0,990,1,1148,22847,7096108.843537414,310.5925873654053
2019-03-28 04:00:00+00:00,4166,6361,9899,0,994,0,746,22166,6838408.163265306,308.50889485091153
2019-03-28 05:00:00+00:00,3955,6211,9899,0,971,0,609,21645,6563111.111111111,303.2160365493699
2019-03-28 06:00:00+00:00,4118,6174,9900,0,1001,0,570,21763,6712689.342403628,308.44503709983127
2019-03-28 07:00:00+00:00,4418,6156,9898,0,1002,0,676,22150,7008662.131519273,316.41815492186333
2019-03-28 08:00:00+00:00,4854,6184,9905,-1,993,-2,748,22681,7460195.011337868,328.9182580723014
2019-03-28 09:00:00+00:00,5254,6336,9902,0,998,-1,976,23465,7928426.303854875,337.8830728256925
2019-03-28 10:00:00+00:00,5689,7054,9904,0,1000,0,1507,25154,8664675.73696145,344.46512431269184
2019-03-28 11:00:00+00:00,5942,8362,9906,0,1046,8,2814,28078,9460353.741496598,336.93118247370177
2019-03-28 12:00:00+00:00,6042,8903,9910,-1,1041,175,3233,29303,9783791.383219954,333.8836086141335
2019-03-28 13:00:00+00:00,6008,7554,9900,47,1035,987,2578,28109,9239043.083900226,328.68629563130054
2019-03-28 14:00:00+00:00,5954,5404,9902,6,845,2012,1787,25910,8257523.80952381,318.7002628145044
2019-03-28 15:00:00+00:00,5224,4768,9899,0,773,2601,935,24200,7250975.056689343,299.6270684582373
2019-03-28 16:00:00+00:00,4088,4515,9894,-2,765,2854,857,22971,5995750.566893424,261.01391175366433
2019-03-28 17:00:00+00:00,3471,4328,9888,-1,767,2911,484,21848,5295546.485260771,242.38129280761493
2019-03-28 18:00:00+00:00,3467,4256,9894,0,766,2915,33,21331,5262752.83446712,246.71852395420373
2019-03-28 19:00:00+00:00,3519,4304,9722,0,766,2885,-23,21173,5335151.927437642,251.9790264694489
2019-03-28 20:00:00+00:00,3393,4385,9300,0,703,2766,216,20763,5241151.927437642,252.42748771553445
2019-03-28 21:00:00+00:00,3509,4702,8896,0,753,2385,525,20770,5489292.517006802,264.28948083807427
2019-03-28 22:00:00+00:00,3837,5234,8902,0,920,1666,308,20867,6040566.893424036,289.47941215431234
2019-03-28 23:00:00+00:00,4273,6188,8903,0,992,647,90,21093,6875224.489795918,325.9481576729682
2019-03-29 00:00:00+00:00,4482,6580,8894,0,1011,69,610,21646,7248371.882086167,334.85964529641353
2019-03-29 01:00:00+00:00,4878,6574,8889,0,1032,5,1230,22608,7646385.487528345,338.21591859201806
2019-03-29 02:00:00+00:00,4783,6270,8894,0,1030,2,1120,22099,7424848.072562358,335.98117890231947
2019-03-29 03:00:00+00:00,4695,5777,8893,0,1021,2,658,21046,7132390.022675738,338.8952780896958
2019-03-29 04:00:00+00:00,4158,5443,8917,0,1015,0,335,19868,6451460.317460318,324.71614241294134
2019-03-29 05:00:00+00:00,4147,5505,8905,0,1002,-3,-123,19433,6465922.902494331,332.7290126328581
2019-03-29 06:00:00+00:00,4113,5418,8902,-2,1027,-1,-135,19322,6393700.680272108,330.90263328186046
2019-03-29 07:00:00+00:00,4107,5456,8907,0,1031,0,-151,19350,6405247.1655328795,331.0205253505364
2019-03-29 08:00:00+00:00,4068,5468,8902,-1,1036,0,-17,19456,6369791.3832199555,327.3947051408283
2019-03-29 09:00:00+00:00,4124,5629,8907,-1,1036,0,297,19992,6492870.748299319,324.77344679368343
2019-03-29 10:00:00+00:00,4654,6152,8901,0,1069,0,767,21543,7245687.074829932,336.3360290966872
2019-03-29 11:00:00+00:00,4904,6893,8907,-1,1110,8,2281,24102,7803365.079365079,323.76421373185127
2019-03-29 12:00:00+00:00,4909,7202,8911,-1,1085,173,2869,25148,7935945.578231292,315.56965079653617
2019-03-29 13:00:00+00:00,4913,6458,8906,0,1015,978,2379,24649,7633909.297052154,309.7046248144815
2019-03-29 14:00:00+00:00,4726,5734,8902,0,1013,1979,956,23310,7145995.464852608,306.5635120056889
2019-03-29 15:00:00+00:00,4536,4953,8898,0,964,2559,772,22682,6631523.80952381,292.36944755858434
2019-03-29 16:00:00+00:00,3627,4941,8889,-1,992,2842,644,21934,5706299.319727892,260.15771495066525
2019-03-29 17:00:00+00:00,3244,4728,8885,0,982,2902,651,21392,5232018.140589569,244.57826012479285
2019-03-29 18:00:00+00:00,3072,4691,8879,0,981,2884,683,21190,5042798.185941042,237.98009372067213
2019-03-29 19:00:00+00:00,2977,4531,8885,0,982,2830,618,20823,4880689.342403628,234.38934555076733
2019-03-29 20:00:00+00:00,2935,4608,8883,-1,1000,2656,525,20606,4869024.9433106575,236.2916113418741
2019-03-29 21:00:00+00:00,3269,4579,8886,0,1039,2193,571,20537,5195809.523809523,252.99749349026263
2019-03-29 22:00:00+00:00,3810,4677,8879,0,1052,1456,583,20457,5783387.75510204,282.70947622339736
2019-03-29 23:00:00+00:00,4604,4774,8881,0,1051,482,631,20423,6626421.768707483,324.45878512987724
2019-03-30 00:00:00+00:00,5057,4876,8883,0,1054,62,894,20826,7126653.0612244895,342.1998012688221
2019-03-30 01:00:00+00:00,5405,4995,8884,0,1090,4,1075,21453,7527709.750566892,350.8931035550689
2019-03-30 02:00:00+00:00,5140,4947,8882,0,1079,0,899,20947,7239895.691609978,345.6292400634925
2019-03-30 03:00:00+00:00,4838,4720,8890,0,1071,-1,623,20141,6840789.115646257,339.64495882261343
2019-03-30 04:00:00+00:00,3973,4509,8892,0,1061,-1,359,18793,5878902.494331066,312.82405652801924
2019-03-30 05:00:00+00:00,3520,4385,8893,0,1012,0,-3,17807,5369591.8367346935,301.5438780667543
2019-03-30 06:00:00+00:00,3262,4155,8890,0,991,0,-12,17286,5013746.031746033,290.0466291649909
2019-03-30 07:00:00+00:00,3125,4078,8892,0,940,0,-17,17018,4843414.965986394,284.6054157942411
2019-03-30 08:00:00+00:00,3015,4110,8895,0,950,0,-96,16874,4745374.149659864,281.224022144119
2019-03-30 09:00:00+00:00,2988,4175,8892,0,995,-1,-148,16901,4744893.424036281,280.74631229136037
2019-03-30 10:00:00+00:00,3147,4151,8896,0,1013,-1,58,17264,4895791.383219955,283.5838382309983
2019-03-30 11:00:00+00:00,3590,4399,8897,0,1016,8,362,18272,5446163.265306123,298.0605990206941
2019-03-30 12:00:00+00:00,4256,4497,8896,0,994,153,558,19354,6160158.73015873,318.28866023347786
2019-03-30 13:00:00+00:00,4401,4451,8897,0,996,686,721,20152,6287818.594104309,312.019580890448
2019-03-30 14:00:00+00:00,4148,4095,8892,0,991,1519,768,20413,5885029.47845805,288.29811779052807
2019-03-30 15:00:00+00:00,3399,3869,8885,0,992,2177,774,20096,5034267.573696145,250.51092623886072
2019-03-30 16:00:00+00:00,3123,3897,8873,0,983,2460,615,19951,4766693.87755102,238.9200479951391
2019-03-30 17:00:00+00:00,3197,3934,8875,-1,990,2608,176,19779,4855836.734693877,245.5046632637584
2019-03-30 18:00:00+00:00,3446,3891,8873,0,984,2475,50,19719,5090879.818594104,258.1712976618542
2019-03-30 19:00:00+00:00,3429,3993,8864,0,983,2139,236,19644,5115782.31292517,260.42467485874414
2019-03-30 20:00:00+00:00,3621,4102,8868,0,989,1770,274,19624,5354943.310657596,272.87725798295946
2019-03-30 21:00:00+00:00,3944,4125,8867,0,990,1659,293,19878,5691097.505668934,286.30131329454343
2019-03-30 22:00:00+00:00,4260,4154,8866,0,992,1219,527,20018,6022648.526077096,300.8616508181185
2019-03-30 23:00:00+00:00,4694,4210,8865,0,985,519,708,19981,6484680.2721088445,324.54232881781917
2019-03-31 00:00:00+00:00,4957,4279,8872,0,990,77,971,20146,6779138.321995465,336.5004627219034
2019-03-31 01:00:00+00:00,5402,4311,8883,0,1016,3,1295,20910,7242390.022675737,346.36011586206297
2019-03-31 02:00:00+00:00,5036,4261,8871,0,1015,1,1166,20350,6851605.44217687,336.6882281167995
2019-03-31 03:00:00+00:00,4691,4138,8877,0,1009,1,829,19545,6451931.972789115,330.10652201530394
2019-03-31 04:00:00+00:00,4472,4042,8876,0,1009,-1,-50,18348,6190829.931972788,337.4117032904288
2019-03-31 05:00:00+00:00,4422,4006,8875,0,978,0,-780,17501,6125405.89569161,350.0031938570145
2019-03-31 06:00:00+00:00,4404,4008,8884,0,1021,-1,-1325,16991,6108027.210884353,359.48603442318597
2019-03-31 07:00:00+00:00,4342,4013,8883,0,1018,0,-1665,16591,6047387.75510204,364.49808661937436
2019-03-31 08:00:00+00:00,4009,3998,8866,0,1023,-2,-1728,16166,5704421.768707483,352.86538220385273
2019-03-31 09:00:00+00:00,3900,3965,8883,0,1024,0,-1699,16073,5580566.893424036,347.20132479462677
2019-03-31 10:00:00+00:00,3839,3997,8887,0,1024,0,-1575,16172,5532081.632653061,342.07776605571735
2019-03-31 11:00:00+00:00,4118,4066,8880,0,1023,8,-1476,16619,5842721.088435373,351.5687519366613
2019-03-31 12:00:00+00:00,4153,3977,8883,0,992,157,-914,17248,5841387.75510204,338.67044034682516
2019-03-31 13:00:00+00:00,4422,3990,8880,0,996,574,-541,18321,6118802.7210884355,333.9775515031077
2019-03-31 14:00:00+00:00,4729,4040,8877,0,991,922,-494,19065,6449918.367346939,338.31200458153364
2019-03-31 15:00:00+00:00,4755,4055,8876,0,987,1184,-549,19308,6482403.628117913,335.7366701946299
2019-03-31 16:00:00+00:00,4748,3992,8876,0,990,1301,-461,19446,6449324.263038548,331.6530012875937
2019-03-31 17:00:00+00:00,4829,4018,8882,0,996,1205,-365,19565,6541972.789115646,334.3712133460591
2019-03-31 18:00:00+00:00,4709,4043,8883,-1,1003,1240,-334,19543,6429963.7188208625,329.01620625394577
2019-03-31 19:00:00+00:00,4644,4014,8890,-1,997,1284,-338,19490,6352258.503401361,325.92398683434385
2019-03-31 20:00:00+00:00,4572,4025,8899,0,998,1299,-402,19391,6284947.845804988,324.11674724382385
2019-03-31 21:00:00+00:00,4823,4050,8889,0,1008,1222,-366,19626,6549111.11111111,333.69566448135686
2019-03-31 22:00:00+00:00,4973,4091,8891,0,1008,837,214,20014,6717732.426303854,335.651665149588
2019-03-31 23:00:00+00:00,5401,4155,8891,0,1009,334,419,20209,7176997.7324263025,355.1386873386265
2019-04-01 00:00:00+00:00,5846,4329,8903,0,1009,58,755,20900,7698852.6077097505,368.3661534789354
2019-04-01 01:00:00+00:00,6122,4560,8893,0,1048,0,1363,21986,8073315.192743764,367.20254674537273
2019-04-01 02:00:00+00:00,6091,4461,8900,0,1060,0,1040,21552,8001106.575963721,371.24659316832407
2019-04-01 03:00:00+00:00,5682,4460,8922,0,1088,0,548,20700,7587056.689342404,366.52447774600984
2019-04-01 04:00:00+00:00,5007,4414,8905,-5,1081,1,352,19755,6880589.569160998,348.29610575353064
2019-04-01 05:00:00+00:00,4519,4226,8912,0,1068,1,340,19066,6314299.319727891,331.18112450057123
2019-04-01 06:00:00+00:00,4611,3784,8916,-4,1087,1,336,18731,6221065.759637188,332.1267289326351
2019-04-01 07:00:00+00:00,4808,3816,8916,0,1080,2,248,18870,6437369.6145124715,341.14306383213943
2019-04-01 08:00:00+00:00,5097,3817,8910,-4,1080,1,182,19083,6726195.011337867,352.47052409672835
2019-04-01 09:00:00+00:00,5374,4228,8928,-2,1085,0,213,19826,7177886.621315192,362.0441148650859
2019-04-01 10:00:00+00:00,5526,5168,8919,0,1150,2,632,21397,7721478.458049886,360.86733925549777
2019-04-01 11:00:00+00:00,5737,6464,8922,-4,1147,1,1988,24255,8465863.94557823,349.03582542066505
2019-04-01 12:00:00+00:00,5894,6689,8919,-3,1120,153,3140,25912,8718467.120181406,336.46446126047414
2019-04-01 13:00:00+00:00,5973,6648,8923,0,1075,916,2336,25871,8784340.13605442,339.5438961019837
2019-04-01 14:00:00+00:00,5898,6532,8920,0,1065,1897,1082,25394,8660616.780045351,341.0497274964697
2019-04-01 15:00:00+00:00,5561,5952,8921,0,1059,2485,881,24859,8080430.839002269,325.0505184843425
2019-04-01 16:00:00+00:00,5138,5742,8921,0,1055,2787,521,24164,7565968.253968254,313.10909840954537
2019-04-01 17:00:00+00:00,4729,5502,8916,0,1049,2872,338,23406,7053283.446712019,301.34510154285306
2019-04-01 18:00:00+00:00,4708,5246,8922,0,1050,2902,-204,22624,6926394.557823129,306.1525175841199
2019-04-01 19:00:00+00:00,4332,5301,8917,-1,999,2889,-318,22119,6567863.9455782315,296.9331319489232
2019-04-01 20:00:00+00:00,4137,5121,8915,0,974,2848,-396,21599,6297333.333333333,291.556707872278
2019-04-01 21:00:00+00:00,4344,5269,8918,0,976,2544,-428,21623,6567759.637188208,303.73951982556576
2019-04-01 22:00:00+00:00,4856,5217,8917,0,1044,1789,-172,21651,7064104.308390021,326.27150285852946
2019-04-01 23:00:00+00:00,5208,5435,8913,0,1068,693,705,22022,7510063.492063493,341.0254968696527
2019-04-02 00:00:00+00:00,5972,5590,8914,0,1109,81,1629,23295,8346693.87755102,358.30409433573817
2019-04-02 01:00:00+00:00,6100,6043,8915,0,1158,5,2493,24714,8663097.505668934,350.5340092930701
2019-04-02 02:00:00+00:00,6260,5798,8917,0,1134,4,2264,24377,8723800.45351474,357.87014208125447
2019-04-02 03:00:00+00:00,6307,5383,8913,0,1085,3,1665,23356,8600063.492063493,368.2164536762927
2019-04-02 04:00:00+00:00,6216,5265,8912,0,1082,0,713,22188,8459333.333333334,381.2571359894237
2019-04-02 05:00:00+00:00,6158,5119,8917,-2,1050,2,358,21602,8338489.795918369,386.005453009831
2019-04-02 06:00:00+00:00,6034,5186,8913,-1,1053,-1,-62,21122,8241700.680272109,390.1950894930456
2019-04-02 07:00:00+00:00,5841,5314,8919,-1,1064,2,-357,20782,8099337.868480723,389.7285087325918
2019-04-02 08:00:00+00:00,5783,5360,8914,0,1048,2,-408,20699,8060630.385487529,389.4212467021368
2019-04-02 09:00:00+00:00,5755,5572,8923,-1,1047,1,-392,20905,8118839.002267572,388.3682852077289
2019-04-02 10:00:00+00:00,5957,6475,8913,-1,1053,2,626,23025,8695795.918367347,377.6675751733918
