datetime,COL,NG,NUC,OTH,SUN,WAT,WND,MWh,carbon_footprint,carbon_per_MWh
2018-08-04 19:00:00+00:00,51182,29449,11997,1175,160,2450,7205,103618,63915850.34013605,616.8411891769389
2018-08-04 20:00:00+00:00,52078,30097,11992,1252,178,2690,7182,105469,65089437.64172336,617.1428347829539
2018-08-04 21:00:00+00:00,52531,31194,11995,1281,180,2977,7007,107165,66000303.85487528,615.8755550307962
2018-08-04 22:00:00+00:00,52906,32141,11997,1291,165,3011,6700,108211,66770380.95238095,617.038757172385
2018-08-04 23:00:00+00:00,52820,31926,11991,1277,122,2899,6159,107194,66594675.73696145,621.2537617493651
2018-08-05 00:00:00+00:00,53245,31344,11985,1248,76,2567,5016,105481,66784303.85487528,633.1406021451758
2018-08-05 01:00:00+00:00,53101,29890,11988,1226,32,1210,4637,102084,66038607.70975056,646.9045855349572
2018-08-05 02:00:00+00:00,52052,27571,11991,1180,3,748,5466,99011,64020666.666666664,646.6015560560611
2018-08-05 03:00:00+00:00,50235,23709,11993,1128,0,710,6989,94764,60589224.489795916,639.3696392068288
2018-08-05 04:00:00+00:00,48064,19634,11996,1064,0,692,7635,89085,56711863.94557823,636.6039618968202
2018-08-05 05:00:00+00:00,45078,17495,12003,1017,0,688,8135,84416,52809247.16553288,625.5833866273323
2018-08-05 06:00:00+00:00,40845,16358,12008,1003,0,684,8383,79281,48059015.87301587,606.1857932293472
2018-08-05 07:00:00+00:00,36625,16170,12012,1001,0,687,7924,74419,43713582.76643991,587.3981478713757
2018-08-05 08:00:00+00:00,33853,15963,12005,985,0,685,7741,71232,40824725.623582765,573.1233943113034
2018-08-05 09:00:00+00:00,32320,15532,11998,998,0,683,7666,69197,39096471.655328795,565.0024084184112
2018-08-05 10:00:00+00:00,31953,15167,12050,996,0,660,7254,68080,38574675.73696145,566.608045490033
2018-08-05 11:00:00+00:00,32218,15025,12101,990,0,642,6630,67606,38784077.09750567,573.678032977926
2018-08-05 12:00:00+00:00,32674,15285,12100,994,3,653,6438,68147,39352548.75283447,577.4656074784579
2018-08-05 13:00:00+00:00,34675,16074,12096,999,45,668,6924,71481,41701854.87528344,583.3977543023103
2018-08-05 14:00:00+00:00,40894,17768,12090,1002,123,685,6091,78653,48690476.19047619,619.0542788002516
2018-08-05 15:00:00+00:00,46774,20827,12082,1028,210,717,4634,86272,55899587.3015873,647.9458839668409
2018-08-05 16:00:00+00:00,49604,24711,12064,1049,246,746,4525,92945,60364594.10430839,649.4657496832363
2018-08-05 17:00:00+00:00,50534,28375,12042,1087,250,1331,5296,98915,62817265.306122445,635.0630875612642
2018-08-05 18:00:00+00:00,51953,31443,12036,1147,258,2160,5908,104905,65518512.471655324,624.5509029279378
2018-08-05 19:00:00+00:00,53161,34218,12026,1216,230,2431,5388,108670,67885446.71201813,624.6935374253992
2018-08-05 20:00:00+00:00,53520,36442,12024,1247,232,2616,4873,110954,69166358.27664399,623.3786819460677
2018-08-05 21:00:00+00:00,53535,38169,12015,1252,226,2780,4288,112265,69894258.50340135,622.5828041099305
2018-08-05 22:00:00+00:00,53590,39158,12007,1312,145,2974,3447,112633,70358040.81632653,624.6663128596995
2018-08-05 23:00:00+00:00,53357,38665,12012,1270,82,2791,4030,112207,69918938.7755102,623.1245713325391
2018-08-06 00:00:00+00:00,53233,37280,12027,1230,40,2470,3459,109739,69221945.57823129,630.7871001032568
2018-08-06 01:00:00+00:00,53183,33847,12032,1199,12,2058,3999,106330,67754585.0340136,637.2104301139245
2018-08-06 02:00:00+00:00,52955,32415,12034,1179,2,1631,3983,104199,66933015.87301587,642.3575645929027
2018-08-06 03:00:00+00:00,51752,29162,12039,1132,0,877,4343,99305,64373868.48072562,648.2439804715334
2018-08-06 04:00:00+00:00,49857,25523,12044,1099,0,732,5031,94286,60955573.696145125,646.4965498180549
2018-08-06 05:00:00+00:00,45695,22698,12044,1041,0,686,5824,87988,55580512.471655324,631.6828712057932
2018-08-06 06:00:00+00:00,42451,20965,12053,1024,0,660,5499,82652,51584526.077097505,624.1170942880693
2018-08-06 07:00:00+00:00,38962,20385,12055,1031,0,656,5070,78159,47816603.17460317,611.7862712496727
2018-08-06 08:00:00+00:00,36816,20285,12056,1042,0,676,4579,75454,45605002.26757369,604.4080137245699
2018-08-06 09:00:00+00:00,36386,20251,12062,1045,0,695,3830,74269,45156095.23809524,608.0073144662678
2018-08-06 10:00:00+00:00,37489,20619,12070,1049,0,694,3261,75182,46423473.922902495,617.4812311843592
2018-08-06 11:00:00+00:00,40659,21164,12072,1044,0,700,2708,78347,49854335.60090703,636.3273080131597
2018-08-06 12:00:00+00:00,44306,22327,12074,1020,3,708,2209,82647,54022653.06122449,653.6553421324971
2018-08-06 13:00:00+00:00,46687,23814,12081,1022,47,698,1663,86012,57044331.06575964,663.2136337459847
2018-08-06 14:00:00+00:00,49595,26740,12074,1053,99,742,1662,91965,61192857.14285714,665.3928901523095
2018-08-06 15:00:00+00:00,51845,30880,12075,1088,144,825,1414,98271,65176938.7755102,663.2367511830571
2018-08-06 16:00:00+00:00,52810,34689,12057,1129,185,2009,1041,103920,67724848.07256235,651.7017712910157
2018-08-06 17:00:00+00:00,52448,39422,12046,1166,246,2128,642,108098,69312045.35147393,641.1963713618561
2018-08-06 18:00:00+00:00,53520,42533,12043,1233,276,2627,589,112821,71680104.30839002,635.3436355677579
2018-08-06 19:00:00+00:00,54063,44205,12038,1323,295,2695,915,115534,72919292.5170068,631.1500728530718
2018-08-06 20:00:00+00:00,53960,44719,12035,1359,283,2992,968,116316,73027251.70068027,627.8349642412073
2018-08-06 21:00:00+00:00,54110,44621,12042,1371,255,3157,895,116451,73138507.93650794,628.0625150192608
2018-08-06 22:00:00+00:00,54111,44249,12037,1368,203,3074,796,115838,72985995.4648526,630.0695407798183
2018-08-06 23:00:00+00:00,53992,43298,12034,1303,166,2975,817,114585,72473170.06802721,632.483920827571
2018-08-07 00:00:00+00:00,53851,42282,12035,1266,91,2638,737,112900,71911269.84126984,636.9465884966328
2018-08-07 01:00:00+00:00,53562,39998,12031,1249,37,2025,778,109680,70676390.02267574,644.3872175663361
2018-08-07 02:00:00+00:00,53076,37765,12044,1243,3,1476,1409,107016,69263324.26303855,647.2240063452058
2018-08-07 03:00:00+00:00,52244,33730,12051,1213,0,822,1326,101386,66756653.06122449,658.4405446632128
2018-08-07 04:00:00+00:00,50763,28401,11922,1188,0,797,1358,94429,63059591.83673469,667.7990006961282
2018-08-07 05:00:00+00:00,47613,24830,11977,1141,0,779,1625,87965,58400131.51927438,663.9019100696229
2018-08-07 06:00:00+00:00,42476,23381,12223,1074,0,754,1768,81676,52606888.88888889,644.0923758373193
2018-08-07 07:00:00+00:00,37645,22730,12346,1030,0,747,2191,76689,47452448.97959183,618.7647378319164
2018-08-07 08:00:00+00:00,35146,22341,12391,1029,0,742,2038,73687,44764575.96371882,607.4962471496847
2018-08-07 09:00:00+00:00,34557,21762,12408,1035,0,738,1831,72331,43929945.57823129,607.3460283727765
2018-08-07 10:00:00+00:00,36254,22065,12447,1034,0,744,1323,73867,45771233.5600907,619.6438674928005
2018-08-07 11:00:00+00:00,38534,22578,12484,1025,0,748,1412,76781,48288798.18594104,628.915984240125
2018-08-07 12:00:00+00:00,42091,23381,12506,999,2,781,1409,81169,52217523.809523806,643.3185552307384
2018-08-07 13:00:00+00:00,45431,24144,12538,1014,43,822,1342,85334,55910281.17913832,655.1934888688954
2018-08-07 14:00:00+00:00,48927,25751,12559,1021,151,833,955,90197,60109124.716553286,666.4204432137797
2018-08-07 15:00:00+00:00,50915,28468,12588,1032,195,822,812,94832,63240965.986394554,666.8736922810291
2018-08-07 16:00:00+00:00,52040,31988,12607,1075,187,1295,793,99985,65831419.501133785,658.4129569548811
2018-08-07 17:00:00+00:00,51724,34949,12640,1130,251,1838,763,103295,66733836.73469388,646.0509873149124
2018-08-07 18:00:00+00:00,52818,37458,12656,1193,236,1960,1013,107334,68875700.6802721,641.6950889771377
2018-08-07 19:00:00+00:00,53548,38828,12668,1309,262,2072,1316,110003,70179374.14965986,637.976911081151
2018-08-07 20:00:00+00:00,53754,39954,12701,1334,223,2257,1234,111457,70852408.1632653,635.692761901588
2018-08-07 21:00:00+00:00,53519,40610,12720,1371,228,2644,1046,112138,70885473.9229025,632.1271462207503
2018-08-07 22:00:00+00:00,53267,40283,12727,1295,227,2628,979,111406,70495664.39909297,632.7815772857205
2018-08-07 23:00:00+00:00,52865,39053,12726,1266,188,2341,907,109346,69581487.52834468,636.3423218804957
2018-08-08 00:00:00+00:00,52510,37212,12723,1248,129,2253,672,106747,68462684.80725624,641.354649847361
2018-08-08 01:00:00+00:00,52310,35659,12715,1246,44,1731,506,104211,67619496.59863946,648.8710078459995
2018-08-08 02:00:00+00:00,51861,33616,12715,1228,3,1331,571,101325,66322263.03854875,654.5498449400321
2018-08-08 03:00:00+00:00,51216,29344,12714,1206,0,745,847,96072,63906902.49433106,665.1980024807547
2018-08-08 04:00:00+00:00,48678,24794,12718,1156,0,741,1270,89357,59462349.2063492,665.4470182117708
2018-08-08 05:00:00+00:00,45049,22717,12653,1090,0,713,1609,83831,54935029.47845805,655.3068611666096
2018-08-08 06:00:00+00:00,40801,20833,12603,1047,0,666,1765,77715,49861342.40362812,641.5922589413642
2018-08-08 07:00:00+00:00,36888,19998,12657,1044,0,655,1688,72930,45559374.149659865,624.7000431874382
2018-08-08 08:00:00+00:00,35251,19335,12685,1041,0,714,2029,71055,43630195.01133787,614.0341286515779
2018-08-08 09:00:00+00:00,33862,18735,12699,1037,0,712,2456,69501,41977827.664399095,603.9888298643054
2018-08-08 10:00:00+00:00,34792,19236,12709,1036,0,710,2448,70931,43125133.78684807,607.98711123272
2018-08-08 11:00:00+00:00,36586,19917,12722,1041,0,711,2303,73280,45220521.541950114,617.0922699501926
2018-08-08 12:00:00+00:00,40126,20889,12728,1040,4,706,2303,77796,49201800.45351474,632.4464041019428
2018-08-08 13:00:00+00:00,43612,21746,12730,1040,67,724,2320,82239,53081006.80272108,645.4481061627827
2018-08-08 14:00:00+00:00,47107,23604,12726,1033,171,708,1961,87310,57382426.303854875,657.2262776755798
2018-08-08 15:00:00+00:00,50617,26393,12708,1068,219,678,1168,92851,62083238.09523809,668.6329505900646
2018-08-08 16:00:00+00:00,52505,29182,12692,1107,237,656,1058,97437,65143659.86394557,668.5721016035549
2018-08-08 17:00:00+00:00,52588,32846,12678,1146,281,796,1420,101755,66739727.89115646,655.8864713395553
2018-08-08 18:00:00+00:00,53310,34997,12667,1175,285,1761,1903,106098,68357628.11791383,644.2876219901773
2018-08-08 19:00:00+00:00,53550,36968,12654,1151,285,2593,2363,109564,69413777.77777778,633.5454873660854
2018-08-08 20:00:00+00:00,53585,38138,12659,1206,260,2879,2706,111433,69932031.74603175,627.5702148020043
2018-08-08 21:00:00+00:00,53680,39074,12654,1267,258,3038,2851,112822,70414394.55782312,624.1193610982177
2018-08-08 22:00:00+00:00,53800,39365,12651,1290,221,3029,2905,113261,70655850.34013605,623.8321252693871
2018-08-08 23:00:00+00:00,53701,38675,12656,1294,170,2831,2735,112062,70270965.98639455,627.0722099051825
2018-08-09 00:00:00+00:00,53509,38447,12661,1279,106,2273,2204,110479,69982693.87755102,633.4479301727117
2018-08-09 01:00:00+00:00,53384,36004,12666,1274,32,1292,2001,106653,68848054.42176871,645.533219147785
2018-08-09 02:00:00+00:00,52951,32621,12666,1251,2,768,2720,102979,67013986.39455782,650.7539051122833
2018-08-09 03:00:00+00:00,51394,28596,12671,1227,0,722,3874,98484,63778222.222222224,647.5998357319181
2018-08-09 04:00:00+00:00,49420,23456,12439,1205,0,725,5013,92258,59660571.428571425,646.6709816879992
2018-08-09 05:00:00+00:00,45129,20711,12335,1151,0,742,5788,85856,54188063.49206349,631.1505717953723
2018-08-09 06:00:00+00:00,40292,18862,12457,1107,0,706,5899,79323,48533142.85714286,611.8419986276724
2018-08-09 07:00:00+00:00,36818,18020,12500,1056,0,701,5724,74819,44672263.03854875,597.0711054484657
2018-08-09 08:00:00+00:00,34666,17550,12526,1038,0,698,5274,71752,42301895.69160998,589.5570254712061
2018-08-09 09:00:00+00:00,33840,17628,12549,1035,0,694,4360,70106,41498721.088435374,591.9425026165432
2018-08-09 10:00:00+00:00,34373,17662,12587,1044,0,698,3959,70323,42051795.91836735,597.980687945158
2018-08-09 11:00:00+00:00,36942,17717,12617,1054,0,703,3728,72761,44672621.315192744,613.9638173635979
2018-08-09 12:00:00+00:00,40336,18541,12650,1056,4,702,3676,76965,48445165.532879815,629.4441048902723
2018-08-09 13:00:00+00:00,44227,20136,12684,1051,45,635,3068,81846,53038535.14739229,648.0284332452691
2018-08-09 14:00:00+00:00,48214,22938,12709,1063,138,669,1911,87642,58227120.181405894,664.3746169805104
2018-08-09 15:00:00+00:00,51430,26579,12727,1064,179,678,1088,93745,62982217.687074825,671.8461537903336
2018-08-09 16:00:00+00:00,52921,30715,12749,1106,222,786,1133,99632,66197043.08390023,664.4154798046835
2018-08-09 17:00:00+00:00,52209,34227,12772,1158,241,1990,1283,103880,66926367.346938774,644.2661469670657
2018-08-09 18:00:00+00:00,52906,37724,12796,1250,253,2255,1423,108607,69074476.1904762,636.0039057379008
2018-08-09 19:00:00+00:00,53208,40266,12810,1279,244,2561,1373,111741,70428979.59183674,630.2877152686725
2018-08-09 20:00:00+00:00,53298,41627,12822,1280,253,2896,1410,113586,71081682.53968254,625.7961592069669
2018-08-09 21:00:00+00:00,53403,42628,12840,1318,183,2908,1334,114614,71600984.12698412,624.7141198019799
2018-08-09 22:00:00+00:00,53389,42127,12865,1364,195,2712,1362,114014,71380063.49206349,626.0640227696905
2018-08-09 23:00:00+00:00,53363,41164,12902,1292,185,2458,1660,113024,70956340.13605443,627.7988757790772
2018-08-10 00:00:00+00:00,53310,38730,12922,1273,110,2287,1664,110296,69898231.292517,633.7331480064282
2018-08-10 01:00:00+00:00,53298,35805,12928,1259,43,2074,1778,107185,68678952.38095237,640.7515266217509
2018-08-10 02:00:00+00:00,52756,33799,12924,1257,2,1460,2114,104312,67302934.24036281,645.2079745414028
2018-08-10 03:00:00+00:00,52001,30770,12924,1239,0,1161,2298,100393,65289310.65759637,650.3372810613924
2018-08-10 04:00:00+00:00,50372,25072,12927,1183,0,724,2572,92850,61290285.71428571,660.1000076928995
2018-08-10 05:00:00+00:00,47395,21689,12936,1128,0,721,2680,86549,56883374.149659865,657.2389530746728
2018-08-10 06:00:00+00:00,43233,19443,12943,1058,0,722,2698,80097,51747265.306122445,646.0574716421644
2018-08-10 07:00:00+00:00,38770,18809,12946,1047,0,726,2575,74873,46972013.605442174,627.355837290374
2018-08-10 08:00:00+00:00,36355,18354,12941,1045,0,727,2216,71638,44341854.87528344,618.9711448572467
2018-08-10 09:00:00+00:00,35331,17889,12937,1045,0,730,2026,69958,43114340.13605442,616.2889181516684
2018-08-10 10:00:00+00:00,36007,18058,12931,1049,0,727,1985,70757,43867750.56689342,619.9775367369083
2018-08-10 11:00:00+00:00,38662,18614,12921,1054,0,718,1999,73968,46782312.925170064,632.4669171151047
2018-08-10 12:00:00+00:00,41816,19311,12914,1055,4,699,1739,77538,50259723.356009066,648.1947349171899
2018-08-10 13:00:00+00:00,44768,20568,12913,1036,65,686,1520,81556,53763954.64852607,659.2274590284721
2018-08-10 14:00:00+00:00,47955,23238,12903,1031,184,707,839,86857,58088993.19727891,668.7888506082286
2018-08-10 15:00:00+00:00,50012,27187,12897,1075,233,735,274,92413,61799061.22448979,668.7269239662146
2018-08-10 16:00:00+00:00,50984,31364,12890,1140,268,1188,263,98097,64505922.902494326,657.5728401734439
2018-08-10 17:00:00+00:00,50982,34572,12873,1254,281,1328,490,101780,65827836.73469388,646.7659337266052
2018-08-10 18:00:00+00:00,52260,36700,12864,1291,278,2253,631,106277,67998548.75283447,639.8237506970885
2018-08-10 19:00:00+00:00,52238,39006,12859,1300,290,2733,544,108970,68927981.85941043,632.5408998752907
2018-08-10 20:00:00+00:00,51754,40545,12850,1354,256,2880,529,110168,69073637.18820861,626.9845798072816
2018-08-10 21:00:00+00:00,51411,41145,12842,1427,224,2918,420,110387,68974367.34693877,624.8413975100218
2018-08-10 22:00:00+00:00,51285,40121,12847,1439,177,2789,376,109034,68424335.60090703,627.5504484922778
2018-08-10 23:00:00+00:00,51023,38114,12838,1329,127,2666,400,106497,67331079.36507936,632.2345170763435
2018-08-11 00:00:00+00:00,51062,35674,12834,1242,79,2223,392,103506,66363537.41496599,641.1564297235522
2018-08-11 01:00:00+00:00,51055,32747,12837,1189,23,1405,447,99703,65148489.79591837,653.4255719077497
2018-08-11 02:00:00+00:00,50840,30789,12838,1186,2,790,618,97063,64122988.66213152,660.6326680829103
2018-08-11 03:00:00+00:00,49482,27050,12800,1154,0,673,966,92125,61206512.471655324,664.3854813748203
2018-08-11 04:00:00+00:00,47717,22053,12482,1112,0,688,1204,85256,57359247.16553288,672.7883922015211
2018-08-11 05:00:00+00:00,46223,19255,12406,1092,0,688,1258,80922,54693578.231292516,675.8802084883284
2018-08-11 06:00:00+00:00,43309,17208,12468,1043,0,687,1295,76010,50901746.03174603,669.6717015096175
2018-08-11 07:00:00+00:00,38981,16183,12533,1032,0,687,1453,70869,46101659.86394557,650.5194071307
2018-08-11 08:00:00+00:00,36036,16059,12561,1032,0,685,1520,67893,43072095.23809524,634.4114303108603
2018-08-11 09:00:00+00:00,34156,15712,12599,1032,0,677,1568,65744,41027573.696145125,624.0504638620273
2018-08-11 10:00:00+00:00,33702,15489,12626,1030,0,670,1609,65126,40476394.55782313,621.5089911528902
2018-08-11 11:00:00+00:00,34367,15543,12667,1029,0,674,1667,65947,41171219.954648525,624.3077009514993
2018-08-11 12:00:00+00:00,35682,15668,12701,1024,2,710,1563,67350,42552716.55328798,631.8146481557236
2018-08-11 13:00:00+00:00,38226,16602,12728,1021,41,734,1475,70827,45511020.408163264,642.5659763672506
2018-08-11 14:00:00+00:00,41839,18270,12754,1036,130,742,1230,76001,49853365.079365075,655.9566989824485
2018-08-11 15:00:00+00:00,45738,21627,12760,1047,212,737,676,82797,55182000.0,666.4734229501069
2018-08-11 16:00:00+00:00,48677,25520,12763,1093,260,875,442,89630,59760956.91609977,666.7517228171346
2018-08-11 17:00:00+00:00,49005,28889,12787,1142,278,1757,571,94429,61483056.6893424,651.1035454081098
2018-08-11 18:00:00+00:00,50026,32369,12793,1210,276,2213,769,99656,63951823.129251696,641.7257679342107
2018-08-11 19:00:00+00:00,50442,34572,12812,1294,279,2565,881,102845,65281714.28571428,634.7582700735503
2018-08-11 20:00:00+00:00,50542,35778,12810,1335,283,2971,874,104593,65880562.35827664,629.8754444205314
2018-08-11 21:00:00+00:00,50240,36619,12800,1393,267,2984,891,105194,65922217.687074825,626.6727920515888
2018-08-11 22:00:00+00:00,49944,36665,12789,1399,232,2942,839,104810,65641845.80498866,626.2937296535508
2018-08-11 23:00:00+00:00,49786,35870,12795,1366,162,2777,829,103585,65153959.183673464,628.9902899423031
2018-08-12 00:00:00+00:00,49947,33805,12809,1328,82,2348,882,101201,64464562.35827664,636.9953099107385
2018-08-12 01:00:00+00:00,50322,30637,12792,1279,21,1687,1066,97804,63536385.48752834,649.6297236056638
2018-08-12 02:00:00+00:00,50263,27565,12785,1228,2,750,1711,94304,62208907.02947845,659.6635034513748
2018-08-12 03:00:00+00:00,48629,24409,12799,1160,0,623,2534,90154,59253904.76190476,657.2520882257555
2018-08-12 04:00:00+00:00,45940,21060,12799,1109,0,619,3038,84565,55152290.24943311,652.1881422507315
2018-08-12 05:00:00+00:00,43486,18718,12830,1060,0,619,3552,80265,51703927.437641725,644.1652954294117
2018-08-12 06:00:00+00:00,40466,16001,12759,1050,0,624,4053,74953,47528385.48752835,634.1091815875061
2018-08-12 07:00:00+00:00,36001,14916,12756,1050,0,647,4051,69421,42564984.12698413,613.1427684271924
2018-08-12 08:00:00+00:00,33006,14587,12754,1049,0,649,4138,66183,39400249.43310657,595.3228084720633
2018-08-12 09:00:00+00:00,31459,13997,12759,1020,0,645,4096,63976,37592217.687074825,587.5987508921287
2018-08-12 10:00:00+00:00,31600,13833,12753,1000,0,646,3953,63785,37667133.78684807,590.5327864991466
2018-08-12 11:00:00+00:00,31958,13559,12761,996,0,647,3874,63795,37916113.378684804,594.3430265488644
2018-08-12 12:00:00+00:00,32164,13569,12761,997,2,654,3826,63973,38128575.96371882,596.010441338046
2018-08-12 13:00:00+00:00,33912,15123,12785,1004,50,682,3707,67263,40537727.891156465,602.674990576639
2018-08-12 14:00:00+00:00,39503,17184,12783,1028,157,732,3058,74445,47042689.34240363,631.9120067486551
2018-08-12 15:00:00+00:00,44250,20158,12765,1053,213,731,1876,81046,53070875.28344671,654.8241157299152
2018-08-12 16:00:00+00:00,47360,23352,12757,1085,247,724,1478,87003,57534294.7845805,661.2909300205797
2018-08-12 17:00:00+00:00,48636,26902,12746,1120,286,708,1780,92178,60289841.26984127,654.0588998442282
2018-08-12 18:00:00+00:00,50133,30022,12736,1174,297,1898,2244,98504,63091433.10657596,640.4961535224555
2018-08-12 19:00:00+00:00,50397,32102,12733,1250,278,2532,2512,101804,64216839.00226757,630.7889572341712
2018-08-12 20:00:00+00:00,50566,33767,12733,1299,221,2551,2788,103925,65074897.95918367,626.1717388422774
2018-08-12 21:00:00+00:00,50473,34749,12743,1321,212,2700,2965,105163,65386113.378684804,621.7596814343905
2018-08-12 22:00:00+00:00,50729,35432,12735,1371,191,2840,2952,106250,65926888.88888889,620.4883660130719
2018-08-12 23:00:00+00:00,50918,35073,12735,1380,148,2828,2912,105994,65969873.015873015,622.3925223679927
2018-08-13 00:00:00+00:00,51077,33441,12735,1283,94,2495,2754,103879,65457151.92743764,630.1288222589517
2018-08-13 01:00:00+00:00,51322,30891,12742,1205,29,1723,2837,100749,64652548.75283446,641.7190121275096
2018-08-13 02:00:00+00:00,50748,28666,12781,1194,1,1277,3459,98126,63153786.84807256,643.598912093355
2018-08-13 03:00:00+00:00,49279,25059,12848,1189,0,745,4609,93729,60179528.3446712,642.0587901788261
2018-08-13 04:00:00+00:00,45612,21678,12745,1136,0,683,5731,87585,55075619.047619045,628.8247878931214
2018-08-13 05:00:00+00:00,42109,19548,12752,1077,0,664,6440,82590,50653854.87528344,613.317046558705
2018-08-13 06:00:00+00:00,38257,17553,12860,1025,0,686,6803,77184,45934848.07256236,595.1343292983307
2018-08-13 07:00:00+00:00,34092,16960,12929,997,0,653,6985,72616,41477895.69160998,571.1949941006111
2018-08-13 08:00:00+00:00,32274,16758,12943,998,0,659,6758,70390,39555918.367346935,561.9536634088214
2018-08-13 09:00:00+00:00,31648,16342,12956,1002,0,658,6379,68985,38751138.32199547,561.7328161483723
2018-08-13 10:00:00+00:00,32764,16873,12959,998,0,655,6124,70373,40098934.24036281,569.8056675196852
2018-08-13 11:00:00+00:00,35841,17614,12963,1003,0,657,6061,74139,43516630.38548753,586.9600397292589
2018-08-13 12:00:00+00:00,39021,18640,12961,1024,4,618,5806,78074,47156113.378684804,603.9925375756949
2018-08-13 13:00:00+00:00,42719,19836,12958,1030,57,647,5236,82483,51389628.11791383,623.0329657979684
2018-08-13 14:00:00+00:00,46156,23203,12955,1054,160,676,3558,87762,56255151.92743764,640.9966947817693
2018-08-13 15:00:00+00:00,49120,26635,12967,1080,224,728,2035,92789,60669138.32199546,653.8397689596338
2018-08-13 16:00:00+00:00,50858,30900,12975,1111,265,1465,1576,99150,64187002.26757369,647.3726905453726
2018-08-13 17:00:00+00:00,51043,35011,12988,1168,265,1709,1574,103758,66070702.9478458,636.776951635978
2018-08-13 18:00:00+00:00,52255,38920,12999,1261,251,2148,1581,109415,68909682.53968254,629.801055976626
2018-08-13 19:00:00+00:00,52935,41364,12988,1378,264,2428,1573,112930,70606027.21088435,625.2194032664868
2018-08-13 20:00:00+00:00,53464,41321,12986,1387,257,2605,2079,114099,71123278.91156462,623.3470837743067
2018-08-13 21:00:00+00:00,53422,41896,12956,1372,243,2700,2067,114656,71318104.30839002,622.018074138205
2018-08-13 22:00:00+00:00,53584,42454,12903,1331,235,2748,2068,115323,71712226.75736961,621.8380267368141
2018-08-13 23:00:00+00:00,53609,41697,12892,1316,173,2760,2138,114585,71425097.50566894,623.3372387805466
2018-08-14 00:00:00+00:00,53862,40288,12888,1326,102,2408,1851,112725,71099473.9229025,630.7338560470392
2018-08-14 01:00:00+00:00,53630,37253,12875,1246,31,2070,1875,108980,69612303.85487528,638.7621935664827
2018-08-14 02:00:00+00:00,53231,34487,12872,1184,2,1638,2440,105854,68067256.23582767,643.0296090447945
2018-08-14 03:00:00+00:00,51699,30643,12880,1175,0,770,3344,100511,64931473.922902495,646.0136096835421
2018-08-14 04:00:00+00:00,49662,25683,12862,1172,0,713,3878,93970,60824394.55782313,647.2746042122287
2018-08-14 05:00:00+00:00,46276,22809,12916,1168,0,717,3865,87751,56213909.29705215,640.6070505983083
2018-08-14 06:00:00+00:00,41993,20364,12946,1171,0,691,3933,81098,50873301.58730158,627.3064882894964
2018-08-14 07:00:00+00:00,37447,19255,12961,1114,0,688,3793,75258,45818077.09750567,608.8133766178435
2018-08-14 08:00:00+00:00,35097,18918,12968,1071,0,687,3377,72118,43302353.7414966,600.4375293476885
2018-08-14 09:00:00+00:00,34149,18583,12974,1032,0,687,2886,70311,42205351.4739229,600.2666933185832
2018-08-14 10:00:00+00:00,35480,18981,12973,1028,0,686,2283,71431,43715696.14512472,611.9989380678518
2018-08-14 11:00:00+00:00,38553,19843,12964,1031,0,683,1800,74874,47179283.44671202,630.1157070106048
2018-08-14 12:00:00+00:00,42635,20460,12950,1034,3,687,1323,79092,51562199.54648526,651.9268642401919
2018-08-14 13:00:00+00:00,46195,21467,12947,1036,52,689,969,83355,55578149.65986394,666.7644371647044
2018-08-14 14:00:00+00:00,47963,23239,12938,1053,140,717,765,86815,58097496.59863945,669.2103507301671
2018-08-14 15:00:00+00:00,49466,26478,12924,1069,195,812,572,91516,60954267.573696144,666.0503909010025
2018-08-14 16:00:00+00:00,50219,31225,12915,1090,199,1257,446,97351,63674884.3537415,654.0752981863719
2018-08-14 17:00:00+00:00,49163,35761,12904,1145,225,1792,345,101335,64478911.56462585,636.2945829636932
2018-08-14 18:00:00+00:00,50140,38768,12892,1193,256,2117,446,105812,66707972.789115645,630.4386344565422
2018-08-14 19:00:00+00:00,50584,40703,12889,1236,250,2194,617,108473,67955578.23129252,626.4745902786178
2018-08-14 20:00:00+00:00,50787,42006,12886,1324,228,2866,765,110862,68698625.85034013,619.6769483713097
2018-08-14 21:00:00+00:00,50717,42267,12899,1345,153,2821,931,111133,68735546.48526077,618.4980742467203
2018-08-14 22:00:00+00:00,50772,41586,12899,1375,126,2673,1353,110784,68510122.44897959,618.4117061035853
2018-08-14 23:00:00+00:00,50691,40787,12898,1372,124,2805,1240,109917,68098458.04988661,619.5443657476698
2018-08-15 00:00:00+00:00,50404,39610,12904,1362,52,2380,1089,107801,67322458.04988661,624.5068046668084
2018-08-15 01:00:00+00:00,50473,37155,12897,1293,17,1542,1385,104762,66379065.759637184,633.6177789621922
2018-08-15 02:00:00+00:00,50138,35640,12902,1234,2,1121,1774,102811,65415029.47845805,636.2648887614948
2018-08-15 03:00:00+00:00,49854,31145,12904,1215,0,804,2009,97931,63272730.15873016,646.0950072880922
2018-08-15 04:00:00+00:00,48265,26303,12902,1193,0,728,2258,91649,59667428.57142857,651.0428763153833
2018-08-15 05:00:00+00:00,46379,22454,12823,1148,0,720,2384,85908,56171569.16099773,653.8572561460834
2018-08-15 06:00:00+00:00,43304,20973,12606,1092,0,697,2182,80854,52450498.86621315,648.7062961166195
2018-08-15 07:00:00+00:00,40149,20012,12573,1032,0,692,2113,76571,48863124.716553286,638.1413944777172
